# This file was written from pixieBinParser2.py and was
# parsed from Proximity_scan_120814_0042.bin. The file has been reformatted.
# It was written on May 18, 2015


# pixieBinParser2.py was written by Anders Priest.


Time		E0	E1	E2	E3	E4	E5	E6	E7	

944306976331	21.0	0.0	3.0	34.0	17.0	25.0	-14.0	17.0	
944307843772	-20.0	11.0	32.0	-4.0	253.0	100.0	122.0	84.0	
944308488832	54.0	8.0	22.0	41.0	1031.0	176.0	44.0	21.0	
944308872980	37.0	7.0	10.0	39.0	150.0	345.0	1068.0	6491.0	
944309537255	-4.0	2.0	22.0	-10.0	1292.0	370.0	131.0	76.0	
944309918846	30.0	37.0	23.0	28.0	182.0	98.0	65.0	59.0	
944312120810	111.0	262.0	1015.0	3002.0	1199.0	282.0	53.0	26.0	
944313616272	45.0	44.0	17.0	45.0	-27.0	-45.0	-37.0	-23.0	
944313636430	158.0	63.0	21.0	59.0	181.0	34.0	32.0	37.0	
944314005143	9.0	14.0	5.0	6.0	16.0	64.0	129.0	382.0	
944314175568	518.0	436.0	422.0	427.0	90.0	329.0	1679.0	756.0	
944316645594	49.0	42.0	28.0	26.0	-19.0	-25.0	29.0	-9.0	
944316731564	-13.0	16.0	24.0	4.0	415.0	562.0	124.0	17.0	
944318942896	-13.0	-15.0	-12.0	-27.0	1616.0	2672.0	590.0	170.0	
944321145933	54.0	201.0	650.0	2617.0	223.0	72.0	6.0	0.0	
944322582246	-11.0	-34.0	90.0	797.0	-3.0	-9.0	17.0	37.0	
944322982765	18.0	69.0	153.0	925.0	17.0	17.0	-28.0	-2.0	
944323098816	7.0	28.0	128.0	875.0	91.0	218.0	1190.0	635.0	
944324353556	105.0	166.0	566.0	497.0	176.0	49.0	11.0	16.0	
944325502985	-37.0	-30.0	-15.0	0.0	1682.0	394.0	89.0	16.0	
944327134369	33.0	36.0	32.0	14.0	177.0	859.0	306.0	801.0	
944327841615	44.0	27.0	49.0	41.0	61.0	283.0	1245.0	1132.0	
944328951575	42.0	-5.0	20.0	17.0	59.0	43.0	66.0	31.0	
944329575479	-4.0	60.0	84.0	202.0	1339.0	212.0	141.0	60.0	
944330571548	23.0	-3.0	31.0	22.0	373.0	97.0	57.0	10.0	
944331325399	1139.0	2937.0	610.0	168.0	67.0	181.0	605.0	2394.0	
944331938356	-27.0	-1.0	47.0	285.0	1565.0	634.0	2158.0	359.0	
944333401518	311.0	49.0	4.0	14.0	35.0	13.0	13.0	-30.0	
944334453201	32.0	5.0	-2.0	0.0	-27.0	-28.0	-13.0	-18.0	
944337005524	25.0	-1.0	-1.0	7.0	14.0	21.0	34.0	-8.0	
944337293004	-55.0	-40.0	7.0	3.0	179.0	46.0	30.0	5.0	
944338744390	16.0	2.0	1.0	5.0	204.0	49.0	36.0	13.0	
944339711837	65.0	302.0	1347.0	2427.0	1895.0	714.0	473.0	294.0	
944339679107	-85.0	-200.0	294.0	310.0	6.0	56.0	225.0	1559.0	
944340218327	-296.0	-214.0	104.0	827.0	4.0	-2.0	81.0	416.0	
944341246737	-95.0	-208.0	28.0	-12.0	-26.0	6.0	8.0	-8.0	
944341912193	-320.0	-218.0	-11.0	-26.0	85.0	28.0	-10.0	-23.0	
944342191156	-263.0	-208.0	94.0	857.0	163.0	968.0	298.0	51.0	
944342271925	50.0	-198.0	36.0	30.0	2175.0	1218.0	333.0	131.0	
944344052651	18.0	-221.0	219.0	834.0	130.0	38.0	-21.0	-3.0	
944344817291	179.0	618.0	782.0	187.0	336.0	1295.0	1818.0	388.0	
944347140611	34.0	37.0	121.0	465.0	72.0	129.0	362.0	1997.0	
944347665033	40.0	113.0	177.0	633.0	-16.0	-9.0	-10.0	-27.0	
944349766993	-9.0	-25.0	-37.0	-27.0	79.0	0.0	-38.0	-20.0	
944350015510	577.0	137.0	42.0	18.0	-41.0	10.0	72.0	287.0	
944350422486	189.0	38.0	30.0	-27.0	665.0	1093.0	256.0	103.0	
944353010471	-4.0	16.0	78.0	241.0	262.0	111.0	59.0	47.0	
944353529673	74.0	28.0	97.0	330.0	136.0	23.0	-1.0	11.0	
944354347238	-26.0	6.0	8.0	6.0	2247.0	527.0	150.0	77.0	
944355213370	75.0	88.0	174.0	664.0	524.0	126.0	38.0	15.0	
944355381072	249.0	110.0	107.0	75.0	100.0	380.0	2698.0	627.0	
944356465945	1237.0	138.0	71.0	62.0	-608.0	156.0	468.0	408.0	
944356636178	112.0	104.0	101.0	125.0	296.0	239.0	224.0	138.0	
944356902048	32.0	12.0	15.0	8.0	33.0	28.0	24.0	60.0	
944357073821	-8.0	36.0	31.0	23.0	-9.0	16.0	0.0	-16.0	
944357448511	-33.0	0.0	55.0	239.0	-210.0	134.0	766.0	99.0	
944357782551	-6.0	-1.0	26.0	9.0	-205.0	58.0	331.0	65.0	
944361251953	22.0	14.0	65.0	243.0	2.0	-7.0	15.0	-8.0	
944361318314	-15.0	-25.0	0.0	-7.0	20.0	-28.0	-3.0	-21.0	
944363048118	14.0	-1.0	10.0	21.0	-8.0	1.0	3.0	-3.0	
944363539144	4.0	92.0	391.0	365.0	104.0	135.0	238.0	978.0	
944364520029	44.0	43.0	148.0	927.0	3546.0	3333.0	3336.0	10403.0	
944365475371	-49.0	-46.0	-18.0	-46.0	598.0	2060.0	15417.0	2595.0	
944366038042	25.0	29.0	172.0	791.0	1111.0	715.0	182.0	68.0	
944366112824	-7.0	-28.0	-25.0	-37.0	-14.0	104.0	151.0	697.0	
944366436544	37.0	14.0	37.0	37.0	165.0	585.0	2201.0	322.0	
944367227563	-2.0	27.0	104.0	893.0	86.0	30.0	-11.0	18.0	
944367676579	976.0	172.0	111.0	90.0	46.0	107.0	392.0	504.0	
944369246040	14.0	21.0	-6.0	4.0	101.0	235.0	999.0	1151.0	
944371305153	-2.0	9.0	-6.0	-12.0	123.0	39.0	21.0	24.0	
944371689009	-29.0	-7.0	-7.0	-11.0	66.0	-17.0	-14.0	-23.0	
944373010730	6986.0	5533.0	1584.0	900.0	345.0	207.0	147.0	98.0	
944373640073	1686.0	244.0	206.0	426.0	707.0	203.0	49.0	17.0	
944374155922	3.0	43.0	18.0	65.0	134.0	227.0	625.0	2550.0	
944374169675	-35.0	39.0	135.0	887.0	58.0	107.0	399.0	427.0	
944374572545	-30.0	-3.0	76.0	854.0	2773.0	506.0	284.0	527.0	
944376043375	-5.0	32.0	88.0	860.0	253.0	592.0	2615.0	2638.0	
944376555838	462.0	671.0	163.0	87.0	1232.0	591.0	147.0	45.0	
944376619014	10.0	15.0	41.0	17.0	-9.0	-7.0	-24.0	-29.0	
944376706985	43.0	44.0	120.0	827.0	245.0	1970.0	280.0	71.0	
944379874246	17.0	47.0	115.0	921.0	2270.0	283.0	82.0	26.0	
944380911231	14.0	-15.0	-9.0	10.0	2699.0	699.0	506.0	583.0	
944381197494	12.0	23.0	104.0	895.0	112.0	844.0	147.0	15.0	
944382604935	68.0	32.0	78.0	319.0	174.0	16.0	-4.0	-3.0	
944384610891	12.0	32.0	2.0	11.0	2385.0	717.0	198.0	88.0	
944385157826	2.0	-1.0	104.0	858.0	15.0	41.0	201.0	1324.0	
944386184128	170.0	1299.0	244.0	35.0	239.0	2352.0	253.0	86.0	
944386300853	-10.0	2.0	34.0	298.0	10.0	16.0	23.0	26.0	
944387234421	236.0	1372.0	652.0	170.0	35.0	13.0	22.0	17.0	
944388705297	-1.0	17.0	14.0	-7.0	84.0	140.0	345.0	2247.0	
944390134440	23.0	12.0	31.0	22.0	709.0	1048.0	213.0	40.0	
944392515463	-3.0	-18.0	-37.0	1.0	145.0	39.0	0.0	14.0	
944392765175	0.0	35.0	53.0	832.0	2.0	-8.0	-13.0	14.0	
944393232691	6.0	18.0	23.0	-1.0	53.0	17.0	100.0	135.0	
944394254507	72.0	317.0	1402.0	2494.0	192.0	70.0	51.0	22.0	
944394807814	36.0	34.0	8.0	30.0	-1.0	-22.0	-9.0	0.0	
944397671633	33.0	76.0	103.0	884.0	1151.0	440.0	112.0	61.0	
944398242870	124.0	96.0	20.0	-5.0	64.0	9.0	0.0	-12.0	
944398572537	4.0	18.0	-9.0	-32.0	115.0	56.0	17.0	17.0	
944398972226	2121.0	1095.0	445.0	328.0	45.0	31.0	34.0	-1.0	
944399719443	66.0	106.0	164.0	945.0	39.0	114.0	383.0	1564.0	
944401033575	84.0	455.0	150.0	55.0	59.0	135.0	319.0	1538.0	
944401306924	216.0	80.0	15.0	16.0	-32.0	-21.0	0.0	-5.0	
944401801833	-12.0	5.0	-9.0	-29.0	389.0	126.0	64.0	54.0	
944401995901	24.0	31.0	44.0	22.0	-26.0	-33.0	-24.0	-2.0	
944403966611	-11.0	-25.0	7.0	2.0	171.0	90.0	23.0	19.0	
944405599362	16.0	-9.0	-19.0	-8.0	-24.0	33.0	7.0	21.0	
944407971068	27.0	19.0	-10.0	20.0	1807.0	222.0	115.0	29.0	
944409680496	16.0	-6.0	17.0	5.0	43.0	4.0	-3.0	35.0	
944410319307	-15.0	-33.0	0.0	-4.0	1007.0	329.0	73.0	30.0	
944411459322	667.0	1809.0	366.0	103.0	26.0	104.0	316.0	1568.0	
944411804895	-35.0	-25.0	-36.0	-17.0	1.0	-1.0	26.0	-16.0	
944411871361	77.0	185.0	964.0	494.0	31.0	137.0	352.0	1378.0	
944411889209	35.0	9.0	97.0	886.0	-9.0	8.0	43.0	43.0	
944413698828	29.0	29.0	30.0	52.0	7.0	42.0	133.0	437.0	
944414432182	5.0	14.0	-11.0	-12.0	3.0	-21.0	-26.0	-23.0	
944417775680	356.0	68.0	38.0	12.0	235.0	43.0	16.0	-13.0	
944418537141	558.0	253.0	101.0	61.0	10960.0	1496.0	408.0	150.0	
944419396935	3882.0	1074.0	362.0	94.0	46.0	110.0	333.0	1585.0	
944419484496	14.0	-35.0	-6.0	18.0	16.0	40.0	117.0	791.0	
944420571648	-37.0	3.0	-11.0	-9.0	5.0	24.0	9.0	-6.0	
944420686355	747.0	448.0	134.0	56.0	22.0	37.0	122.0	167.0	
944421744217	618.0	133.0	73.0	5.0	166.0	28.0	13.0	5.0	
944422113839	4585.0	1272.0	433.0	166.0	49.0	209.0	1291.0	402.0	
944424848403	53.0	-13.0	-17.0	29.0	272.0	94.0	55.0	61.0	
944425618221	29.0	75.0	203.0	860.0	282.0	201.0	185.0	149.0	
944426295303	20.0	8.0	19.0	7.0	109.0	26.0	-36.0	-1.0	
944426437955	-49.0	-16.0	-31.0	-1.0	1242.0	404.0	128.0	12.0	
944427554970	-10.0	-35.0	-6.0	1.0	21.0	165.0	178.0	18.0	
944427762675	33.0	22.0	45.0	16.0	168.0	26.0	0.0	-18.0	
944429179055	2764.0	458.0	153.0	12.0	208.0	53.0	15.0	9.0	
944430775639	-22.0	-20.0	34.0	-2.0	1552.0	197.0	95.0	35.0	
944430970981	-15.0	-16.0	-3.0	-18.0	62.0	131.0	282.0	176.0	
944431945707	186.0	247.0	114.0	85.0	783.0	73.0	-8.0	-29.0	
944433188429	24.0	17.0	-14.0	-23.0	21.0	3.0	5.0	37.0	
944433469948	-75.0	-10.0	5.0	-17.0	1612.0	342.0	130.0	28.0	
944433869468	9.0	1.0	21.0	-1.0	25.0	120.0	576.0	326.0	
944434761435	-45.0	15.0	87.0	855.0	38.0	164.0	1406.0	131.0	
944436241155	73.0	146.0	1079.0	219.0	927.0	233.0	76.0	33.0	
944442383434	9.0	9.0	81.0	582.0	748.0	2954.0	8900.0	1389.0	
944442461249	8.0	4.0	0.0	-2.0	145.0	35.0	14.0	4.0	
944442795192	-26.0	2.0	-20.0	4.0	-7.0	12.0	52.0	298.0	
944443170703	46.0	226.0	875.0	2144.0	213.0	131.0	119.0	86.0	
944443383939	9.0	16.0	136.0	919.0	125.0	213.0	945.0	164.0	
944443615623	5937.0	1283.0	442.0	153.0	171.0	943.0	765.0	158.0	
944443929657	26.0	60.0	139.0	896.0	342.0	318.0	233.0	268.0	
944445671334	-13.0	0.0	-7.0	-4.0	175.0	801.0	533.0	116.0	
944446244690	22.0	-8.0	34.0	25.0	12.0	26.0	8.0	-12.0	
944447065284	18.0	76.0	153.0	898.0	-24.0	-31.0	-11.0	-24.0	
944447665413	31.0	-14.0	21.0	-15.0	1746.0	298.0	95.0	31.0	
944449497753	-9.0	-27.0	18.0	15.0	216.0	203.0	217.0	164.0	
944450570520	215.0	396.0	959.0	4199.0	1194.0	467.0	106.0	12.0	
944452408869	-23.0	-8.0	10.0	-45.0	802.0	194.0	52.0	8.0	
944453152909	42.0	25.0	32.0	25.0	-55.0	-46.0	-65.0	-34.0	
944453278168	-12.0	25.0	15.0	19.0	52.0	0.0	5.0	9.0	
944454141849	50.0	64.0	141.0	892.0	39.0	93.0	200.0	749.0	
944454751070	78.0	416.0	2724.0	340.0	230.0	240.0	373.0	3659.0	
944455498101	-1.0	-30.0	-20.0	-19.0	159.0	46.0	0.0	3.0	
944457547374	80.0	197.0	718.0	2874.0	935.0	119.0	8.0	-12.0	
944457731356	915.0	1143.0	274.0	57.0	184.0	1030.0	405.0	95.0	
944457683161	36.0	16.0	8.0	10.0	243.0	1489.0	482.0	136.0	
944458699892	96.0	392.0	408.0	83.0	60.0	20.0	3.0	10.0	
944461001253	1146.0	945.0	214.0	70.0	111.0	361.0	889.0	163.0	
944463350619	38.0	27.0	3.0	-1.0	19.0	-6.0	-16.0	11.0	
944464542428	70.0	16.0	29.0	36.0	6.0	-25.0	-6.0	-29.0	
944464986570	-17.0	-4.0	-28.0	-16.0	16715.0	14899.0	3401.0	1021.0	
944465299933	44.0	-5.0	23.0	-10.0	0.0	10.0	30.0	-3.0	
944465834045	-6.0	-24.0	-47.0	-2.0	25.0	1.0	-8.0	0.0	
944466291992	24.0	21.0	8.0	-6.0	149.0	42.0	9.0	26.0	
944467209542	29.0	123.0	477.0	1396.0	8.0	6.0	-1.0	17.0	
944467426015	24.0	-13.0	11.0	-3.0	1894.0	528.0	131.0	23.0	
944468158885	14.0	28.0	-1.0	6.0	3008.0	3758.0	802.0	204.0	
944468329904	43.0	69.0	38.0	48.0	12.0	10.0	12.0	-10.0	
944470316442	31.0	50.0	200.0	717.0	575.0	141.0	37.0	13.0	
944471012081	-3.0	-17.0	-15.0	1.0	117.0	125.0	148.0	227.0	
944471857458	-11.0	27.0	12.0	37.0	618.0	370.0	104.0	14.0	
944472080591	-4.0	41.0	-8.0	-3.0	21.0	77.0	365.0	428.0	
944472780085	896.0	180.0	37.0	2.0	182.0	1117.0	888.0	2263.0	
944475590931	24.0	35.0	104.0	849.0	28.0	67.0	133.0	524.0	
944476418251	139.0	390.0	2497.0	863.0	214.0	86.0	49.0	50.0	
944477346279	42.0	50.0	278.0	1414.0	15.0	-27.0	-4.0	-23.0	
944477483911	37.0	37.0	46.0	247.0	83.0	177.0	896.0	374.0	
944477668278	62.0	27.0	12.0	10.0	184.0	43.0	9.0	-11.0	
944479950579	-17.0	-32.0	9.0	-23.0	57.0	72.0	223.0	1205.0	
944480210055	-8.0	-12.0	-46.0	-31.0	3.0	-4.0	6.0	-15.0	
944481700260	57.0	-18.0	-6.0	6.0	206.0	1614.0	154.0	66.0	
944482882813	32.0	11.0	18.0	1.0	113.0	398.0	2042.0	902.0	
944484430726	36.0	5.0	15.0	7.0	190.0	47.0	20.0	-6.0	
944484595195	59.0	57.0	143.0	116.0	-11.0	20.0	11.0	-5.0	
944484798053	1211.0	324.0	113.0	62.0	106.0	460.0	299.0	80.0	
944485514315	11.0	43.0	89.0	665.0	20.0	130.0	578.0	668.0	
944486675130	108.0	138.0	136.0	215.0	39.0	17.0	-9.0	11.0	
944487304539	5.0	32.0	125.0	920.0	766.0	105.0	70.0	33.0	
944487661379	249.0	90.0	46.0	15.0	95.0	14.0	12.0	-20.0	
944488962019	-10.0	26.0	0.0	45.0	258.0	94.0	28.0	35.0	
944489923197	-27.0	-8.0	-35.0	20.0	149.0	20.0	38.0	-2.0	
944491337929	-4.0	-11.0	-3.0	-17.0	262.0	216.0	66.0	-23.0	
944491382144	229.0	325.0	358.0	364.0	174.0	89.0	67.0	39.0	
944492335393	17.0	46.0	146.0	930.0	775.0	147.0	33.0	26.0	
944493434143	-13.0	38.0	110.0	701.0	131.0	110.0	7.0	-149.0	
944494906272	811.0	595.0	154.0	47.0	610.0	2098.0	12278.0	3471.0	
944495020961	3011.0	1480.0	404.0	128.0	-49.0	-250.0	95.0	106.0	
944496751788	44.0	41.0	96.0	908.0	-21.0	-4.0	-14.0	-23.0	
944497049230	-56.0	-26.0	-24.0	-2.0	1629.0	6584.0	8633.0	1859.0	
944497468945	575.0	1013.0	241.0	63.0	2229.0	535.0	179.0	59.0	
944497525768	-9.0	-7.0	2.0	-4.0	25.0	82.0	228.0	1233.0	
944499879856	-32.0	-41.0	-18.0	-36.0	241.0	145.0	108.0	76.0	
944501778602	95.0	430.0	1602.0	242.0	1283.0	156.0	104.0	51.0	
944502241710	-4.0	28.0	83.0	888.0	11.0	4.0	13.0	-25.0	
944502947784	6.0	-9.0	-6.0	24.0	48.0	33.0	41.0	37.0	
944503277553	18.0	25.0	114.0	879.0	841.0	777.0	182.0	62.0	
944503548785	237.0	706.0	84.0	51.0	134.0	527.0	634.0	135.0	
944503749556	11.0	62.0	14.0	36.0	155.0	57.0	56.0	6.0	
944503757466	-23.0	-2.0	109.0	888.0	-46.0	-13.0	-13.0	-37.0	
944506142286	58.0	40.0	28.0	13.0	103.0	39.0	35.0	2.0	
944507023851	-10.0	18.0	15.0	6.0	26.0	77.0	490.0	142.0	
944507920246	-40.0	-44.0	-47.0	-25.0	57.0	117.0	628.0	110.0	
944509336357	32.0	-23.0	-3.0	23.0	635.0	144.0	40.0	37.0	
944510318028	14.0	149.0	405.0	1647.0	2680.0	5375.0	17159.0	2684.0	
944510805807	-24.0	-7.0	64.0	774.0	149.0	15.0	6.0	6.0	
944511050741	-6.0	8.0	-12.0	4.0	126.0	30.0	-1.0	-18.0	
944511599755	200.0	23.0	18.0	11.0	405.0	93.0	47.0	7.0	
944512224144	-60.0	-22.0	2.0	-2.0	141.0	15.0	10.0	13.0	
944513143124	-122.0	-71.0	-56.0	-29.0	38.0	80.0	343.0	651.0	
944513779625	68.0	8.0	7.0	-18.0	285.0	1017.0	849.0	201.0	
944514614649	47.0	73.0	158.0	897.0	112.0	106.0	248.0	1106.0	
944514731569	-20.0	3.0	-1.0	-23.0	696.0	904.0	183.0	66.0	
944517387730	41.0	66.0	148.0	893.0	7.0	-7.0	6.0	0.0	
944518131994	257.0	1115.0	1354.0	585.0	2291.0	602.0	146.0	42.0	
944518955527	-4.0	32.0	43.0	47.0	1077.0	2315.0	18860.0	2908.0	
944520202240	85.0	171.0	292.0	671.0	8.0	82.0	182.0	47.0	
944520819163	2.0	-11.0	59.0	1323.0	286.0	253.0	198.0	182.0	
944520973344	26.0	16.0	-7.0	40.0	1782.0	2301.0	513.0	162.0	
944521875425	11.0	51.0	12.0	110.0	1784.0	314.0	83.0	-9.0	
944523046556	11.0	4.0	133.0	845.0	2914.0	672.0	211.0	91.0	
944525018855	7.0	45.0	-3.0	-9.0	553.0	177.0	100.0	68.0	
944528374903	-22.0	-9.0	-4.0	6.0	239.0	396.0	71.0	32.0	
944528542045	-19.0	24.0	103.0	330.0	-19.0	-5.0	-13.0	-7.0	
944529670437	27.0	-3.0	10.0	-9.0	425.0	170.0	60.0	48.0	
944529831529	33.0	39.0	104.0	852.0	100.0	25.0	5.0	23.0	
944531770149	66.0	35.0	61.0	219.0	130.0	6.0	-35.0	-8.0	
944534095867	-31.0	-50.0	2.0	-58.0	157.0	40.0	30.0	-22.0	
944535379536	371.0	587.0	123.0	41.0	-46.0	-18.0	-25.0	-24.0	
944536788858	141.0	151.0	156.0	135.0	1148.0	659.0	287.0	102.0	
944536904260	1085.0	296.0	119.0	94.0	189.0	603.0	798.0	199.0	
944537060868	-1.0	248.0	124.0	53.0	181.0	48.0	-8.0	-3.0	
944538878822	-1.0	60.0	115.0	146.0	41.0	158.0	812.0	513.0	
944539415246	-6.0	55.0	111.0	887.0	37.0	46.0	94.0	137.0	
944539807643	-33.0	46.0	1117.0	46.0	307.0	296.0	248.0	202.0	
944540234975	268.0	1810.0	258.0	72.0	44.0	16.0	10.0	3.0	
944541080111	-51.0	-36.0	-22.0	-40.0	14.0	105.0	301.0	1665.0	
944541098086	990.0	179.0	46.0	45.0	482.0	1915.0	439.0	140.0	
944541169836	1.0	27.0	111.0	856.0	1085.0	209.0	38.0	8.0	
944541133155	141.0	507.0	2155.0	316.0	-29.0	-1.0	-18.0	1.0	
944541657553	92.0	170.0	882.0	609.0	12.0	2.0	-10.0	-14.0	
944541858313	1.0	-11.0	3.0	32.0	29.0	55.0	142.0	594.0	
944542320084	24.0	0.0	18.0	-5.0	2268.0	636.0	180.0	90.0	
944542619108	52.0	35.0	123.0	809.0	5154.0	18085.0	-7514.0	-220.0	
944544568160	-2.0	-4.0	-13.0	-34.0	1107.0	3558.0	19029.0	7367.0	
944544691173	-60.0	-11.0	-2.0	-18.0	92.0	59.0	12.0	39.0	
944545314632	1.0	5.0	63.0	827.0	142.0	55.0	-1.0	41.0	
944545398394	32.0	100.0	127.0	292.0	6964.0	4022.0	2907.0	2040.0	
944546628639	138.0	178.0	270.0	638.0	209.0	36.0	6.0	-7.0	
944548222002	-34.0	2.0	-28.0	-2.0	88.0	-9.0	-45.0	-57.0	
944548584388	21.0	22.0	73.0	868.0	129.0	26.0	8.0	-12.0	
944549092531	155.0	987.0	268.0	34.0	112.0	-4.0	10.0	17.0	
944549676712	19.0	14.0	107.0	876.0	143.0	136.0	142.0	141.0	
944552162175	-38.0	53.0	148.0	530.0	-21.0	13.0	115.0	580.0	
944552792669	173.0	111.0	301.0	121.0	109.0	235.0	924.0	773.0	
944553281189	-189.0	-256.0	40.0	-203.0	2217.0	395.0	126.0	45.0	
944554284870	-324.0	-197.0	27.0	-212.0	0.0	27.0	28.0	19.0	
944555325091	-24.0	-160.0	129.0	909.0	6.0	-22.0	-4.0	-22.0	
944555810820	-241.0	-262.0	99.0	866.0	9747.0	1365.0	377.0	106.0	
944556302947	-280.0	-230.0	43.0	20.0	2083.0	466.0	165.0	68.0	
944556974331	-1.0	-172.0	86.0	876.0	1813.0	726.0	2063.0	649.0	
944557546672	-305.0	-204.0	37.0	31.0	683.0	1015.0	2257.0	11654.0	
944557980654	-26.0	-233.0	-18.0	10.0	78.0	80.0	243.0	39.0	
944558773550	137.0	-167.0	42.0	112.0	6580.0	1742.0	527.0	166.0	
944560231262	-7.0	-173.0	91.0	748.0	165.0	53.0	13.0	-20.0	
944561784190	18.0	-174.0	14.0	-14.0	183.0	114.0	60.0	74.0	
944565872527	-55.0	-207.0	-26.0	-13.0	146.0	14.0	4.0	-25.0	
944568520980	15.0	-185.0	34.0	16.0	545.0	2628.0	618.0	180.0	
944568799493	-23.0	3.0	-38.0	-9.0	703.0	349.0	83.0	17.0	
944568838666	215.0	157.0	167.0	157.0	2859.0	3612.0	755.0	222.0	
944569579707	-104.0	-14.0	91.0	848.0	0.0	-4.0	10.0	2.0	
944570550941	-15.0	22.0	78.0	781.0	44.0	-7.0	3.0	-18.0	
944574592341	-15.0	4.0	28.0	20.0	117.0	19.0	-17.0	-10.0	
944575937844	-32.0	-58.0	112.0	873.0	72.0	276.0	1045.0	173.0	
944576058115	38.0	11.0	18.0	-22.0	400.0	2418.0	718.0	155.0	
944576412477	785.0	2671.0	459.0	110.0	-28.0	-14.0	-26.0	-62.0	
944576884876	-37.0	-30.0	-33.0	-13.0	14.0	10.0	10.0	19.0	
944578181133	-13.0	13.0	11.0	-7.0	173.0	85.0	139.0	55.0	
944579692363	40.0	131.0	443.0	1831.0	1440.0	169.0	57.0	39.0	
944580983587	-67.0	-6.0	52.0	226.0	608.0	161.0	56.0	-7.0	
944581380960	4.0	72.0	162.0	838.0	-1.0	11.0	5.0	-9.0	
944581927117	28.0	0.0	15.0	-15.0	140.0	661.0	499.0	124.0	
944582026334	11.0	32.0	118.0	869.0	84.0	-11.0	-25.0	-50.0	
944582451227	22.0	43.0	-4.0	20.0	32.0	92.0	260.0	1451.0	
944585282236	186.0	240.0	256.0	295.0	-21.0	-1.0	-15.0	38.0	
944585681591	735.0	1322.0	325.0	129.0	30.0	18.0	104.0	532.0	
944585880278	1311.0	226.0	46.0	14.0	976.0	1524.0	324.0	68.0	
944586277301	6.0	3.0	-13.0	9.0	90.0	338.0	687.0	152.0	
944586379499	120.0	463.0	1669.0	273.0	37.0	96.0	445.0	143.0	
944586420908	-8.0	15.0	-5.0	-4.0	374.0	406.0	428.0	535.0	
944586978669	32.0	57.0	133.0	908.0	-31.0	-13.0	558.0	-35.0	
944587255333	1164.0	465.0	134.0	35.0	28.0	79.0	154.0	534.0	
944587902916	36.0	48.0	129.0	538.0	40.0	70.0	340.0	424.0	
944590510360	21.0	-12.0	6.0	5.0	470.0	163.0	47.0	30.0	
944590705862	14.0	26.0	3.0	14.0	23.0	39.0	254.0	264.0	
944591327069	9.0	37.0	151.0	1262.0	68.0	37.0	53.0	42.0	
944591435452	67.0	71.0	167.0	1359.0	140.0	-4.0	-25.0	6.0	
944593117770	54.0	248.0	1267.0	1102.0	21.0	125.0	708.0	228.0	
944594568925	5.0	0.0	-24.0	-30.0	163.0	166.0	149.0	249.0	
944597899578	24.0	28.0	21.0	18.0	3421.0	21425.0	3289.0	950.0	
944597914313	537.0	678.0	195.0	149.0	20.0	-1.0	-16.0	-28.0	
944597963106	1904.0	1986.0	541.0	201.0	642.0	215.0	105.0	82.0	
944598190698	5.0	23.0	101.0	877.0	142.0	635.0	821.0	169.0	
944598360791	27.0	20.0	16.0	18.0	-7.0	61.0	211.0	1416.0	
944598479322	50.0	43.0	124.0	906.0	201.0	203.0	267.0	407.0	
944598565103	56.0	135.0	449.0	333.0	4398.0	1121.0	301.0	70.0	
944599305791	93.0	157.0	647.0	1185.0	4.0	25.0	18.0	150.0	
944601399026	21.0	29.0	94.0	260.0	14.0	1.0	15.0	-5.0	
944601868319	2.0	3.0	115.0	894.0	85.0	179.0	465.0	1835.0	
944601960379	2336.0	204.0	58.0	42.0	38.0	30.0	109.0	343.0	
944603075926	3.0	-5.0	17.0	-7.0	168.0	1225.0	300.0	89.0	
944603995678	1825.0	570.0	180.0	61.0	179.0	48.0	41.0	14.0	
944604369385	6585.0	10796.0	-172.0	-13722.0	-1.0	3.0	23.0	-1.0	
944606759074	460.0	831.0	494.0	151.0	179.0	40.0	-1.0	-11.0	
944607557211	31.0	-1.0	-23.0	22.0	825.0	255.0	105.0	94.0	
944609131047	-1.0	-6.0	5.0	7.0	113.0	314.0	1596.0	1021.0	
944609664081	-12.0	-27.0	6.0	-7.0	5.0	-6.0	-22.0	-3.0	
944610592693	264.0	83.0	39.0	50.0	276.0	489.0	3514.0	1711.0	
944611743264	16.0	37.0	69.0	16.0	0.0	2.0	2.0	-2.0	
944613968117	0.0	16.0	-18.0	-4.0	188.0	63.0	52.0	25.0	
944614750179	71.0	65.0	51.0	14.0	784.0	2424.0	12246.0	4120.0	
944615360060	-21.0	3.0	87.0	841.0	77.0	40.0	36.0	7.0	
944617462418	-27.0	-38.0	49.0	861.0	-3.0	179.0	13.0	-15.0	
944618361129	-7.0	50.0	77.0	841.0	93.0	79.0	59.0	82.0	
944618316313	451.0	159.0	74.0	15.0	82.0	101.0	150.0	608.0	
944620383253	62.0	100.0	166.0	363.0	7205.0	1558.0	464.0	142.0	
944620930153	174.0	683.0	1160.0	238.0	12628.0	1788.0	828.0	453.0	
944622044926	183.0	561.0	1839.0	8313.0	447.0	1480.0	211.0	74.0	
944624879698	12.0	8.0	138.0	871.0	1988.0	481.0	147.0	63.0	
944625461262	6.0	41.0	108.0	827.0	151.0	59.0	23.0	9.0	
